,Source,VIN,Entity,Date Delivered,Manufacturer,Segment,Fuel Type,GVWR,Funding Total,Air District,County,DAC?,Address,Latitude,Longitude
620,HVIP,1E9MC2K15C1486054,UPS,10/31/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.3953477,-119.0346663
621,HVIP,1E9MC2K17C1486055,UPS,10/31/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.3953477,-119.0346663
622,HVIP,1E9MC2K13C1486053,UPS,11/19/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.0738785,-117.2548077
623,HVIP,1E9MC2K19C1486056,UPS,11/9/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.3953477,-119.0346663
624,HVIP,1E9MC2K10C1486057,UPS,11/9/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.3953477,-119.0346663
625,HVIP,1E9MC2K12C1486058,UPS,11/27/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.3953477,-119.0346663
626,HVIP,1E9MC2K14C1486059,UPS,11/21/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.3953477,-119.0346663
627,HVIP,1E9MC2K10C1486060,UPS,11/27/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.3953477,-119.0346663
628,HVIP,1E9MC2K12C1486061,UPS,11/29/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.3953477,-119.0346663
629,HVIP,537LS7D45CT077412,City of Santa Monica,11/8/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",14000,South Coast,Los Angeles,No,"2500 Michigan Avenue Santa Monica, CA 90404",34.0272919,-118.4675668
630,HVIP,1E9MC2K11C1486049,UPS,11/16/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.0738785,-117.2548077
631,HVIP,1E9MC2K17C1486041,UPS,11/16/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.0738785,-117.2548077
632,HVIP,1E9MC2K18C1486050,UPS,11/16/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.0738785,-117.2548077
633,HVIP,1E9MC2K15C1486085,UPS,11/28/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.3953477,-119.0346663
634,HVIP,1E9MC2K17C1486086,UPS,12/1/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
635,HVIP,1E9MC2K19C1486087,UPS,12/12/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Fresno,Yes,"1601 W. McKinley Avenue Fresno, CA 93728",36.76413,-119.8314
636,HVIP,1E9MC2K10C1486088,UPS,12/17/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Fresno,Yes,"1601 W. McKinley Avenue Fresno, CA 93728",36.76413,-119.8314
637,HVIP,1E9MC2K11C1486097,UPS,11/30/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
638,HVIP,1E9MC2K13C1486098,UPS,12/4/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
639,HVIP,1E9MC2K15C1486099,UPS,12/7/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
640,HVIP,1E9MC2K18C1486100,UPS,12/7/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
641,HVIP,1E9MC2K12D1486062,UPS,1/8/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
642,HVIP,1E9MC2K14D1486063,UPS,1/4/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
643,HVIP,1E9MC2K12C1486089,UPS,12/17/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Fresno,Yes,"1601 W. McKinley Avenue Fresno, CA 93728",36.76413,-119.8314
644,HVIP,1E9MC2K19C1486090,UPS,12/21/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Fresno,Yes,"1601 W. McKinley Avenue Fresno, CA 93728",36.76413,-119.8314
645,HVIP,1E9MC2K10C1486091,UPS,12/29/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Fresno,Yes,"1601 W. McKinley Avenue Fresno, CA 93728",36.76413,-119.8314
646,HVIP,1E9MC2K10D1486092,UPS,12/21/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Fresno,Yes,"1601 W. McKinley Avenue Fresno, CA 93728",36.76413,-119.8314
647,HVIP,1E9MC2K12D1486093,UPS,12/21/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Fresno,Yes,"1601 W. McKinley Avenue Fresno, CA 93728",36.76413,-119.8314
648,HVIP,1E9MC2K14D1486094,UPS,12/29/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Fresno,Yes,"1601 W. McKinley Avenue Fresno, CA 93728",36.76413,-119.8314
649,HVIP,1E9MC2K16D1486095,UPS,12/29/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Fresno,Yes,"1601 W. McKinley Avenue Fresno, CA 93728",36.76413,-119.8314
650,HVIP,1E9MC2K18D1486096,UPS,12/29/12 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Fresno,Yes,"1601 W. McKinley Avenue Fresno, CA 93728",36.76413,-119.8314
654,HVIP,1E9MC2K11D1486067,UPS,1/19/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
655,HVIP,1E9MC2K16D1486064,UPS,1/12/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
656,HVIP,1E9MC2K18D1486065,UPS,1/12/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
657,HVIP,1E9MC2K1XD1486066,UPS,1/19/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
658,HVIP,1E9MC2K15D1486069,UPS,1/19/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
659,HVIP,1E9MC2K11D1486070,UPS,1/23/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
660,HVIP,1E9MC2K13D1486071,UPS,1/23/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
662,HVIP,1E9MC2K15D1486072,UPS,1/25/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
663,HVIP,537LS7D43BT070571,University of California at Los Angeles,12/14/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",14000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
664,HVIP,537LS7D44BT067937,University of California at Los Angeles,12/14/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",14000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
665,HVIP,537LS7D40CT083473,University of California at Los Angeles,12/14/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",14000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
666,HVIP,537LS7D48CT083480,University of California at Los Angeles,12/14/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
667,HVIP,537LS7D4XCT083481,University of California at Los Angeles,12/14/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
668,HVIP,537LS7D4XCT084338,University of California at Los Angeles,12/14/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
669,HVIP,537LS7D46CT085048,University of California at Los Angeles,12/14/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
670,HVIP,537LS7D41CT078153,University of California at Los Angeles,1/4/13 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
671,HVIP,537LS7D48CT080157,University of California at Los Angeles,12/14/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
672,HVIP,537LS7D45CT084909,University of California at Los Angeles,12/14/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
673,HVIP,537LS7D42CT079019,University of California at Los Angeles,12/14/12 0:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000,South Coast,Los Angeles,No,"741 Charles Young Drive South LosAngeles, CA 90095",34.06747,-118.4472
674,HVIP,1E9MC2K17D1486073,UPS,2/7/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
675,HVIP,1E9MC2K19D1486074,UPS,2/8/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
676,HVIP,1E9MC2K10D1486075,UPS,2/15/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
677,HVIP,4S9AL5H30CK197564,FedEx Express Corporation,1/11/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",45000,Bay Area,San Mateo,No,"900 Gateway Blvd - SQLA San Francisco, CA 94080",37.65319,-122.4184
678,HVIP,4S9AL5H34CK197566,FedEx Express Corporation,1/10/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",45000,Bay Area,San Mateo,No,"900 Gateway Blvd - SQLA San Francisco, CA 94080",37.65319,-122.4184
679,HVIP,4S9AL5H36CK197567,FedEx Express Corporation,1/10/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Mateo,No,"900 Gateway Blvd - SQLA San Francisco, CA 94080",37.65319,-122.4184
680,HVIP,4S9AL5H3XCK197569,FedEx Express Corporation,1/18/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Mateo,No,"900 Gateway Blvd - SQLA San Francisco, CA 94080",37.65319,-122.4184
681,HVIP,4S9AL5H36CK197570,FedEx Express Corporation,1/10/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Mateo,No,"900 Gateway Blvd - SQLA San Francisco, CA 94080",37.65319,-122.4184
682,HVIP,4S9AL5H38CK197571,FedEx Express Corporation,1/9/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Mateo,No,"900 Gateway Blvd - SQLA San Francisco, CA 94080",37.65319,-122.4184
683,HVIP,4S9AL5H3XCK197572,FedEx Express Corporation,1/10/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Mateo,No,"900 Gateway Blvd - SQLA San Francisco, CA 94080",37.65319,-122.4184
684,HVIP,4S9AL5H31CK197573,FedEx Express Corporation,1/10/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Mateo,No,"900 Gateway Blvd - SQLA San Francisco, CA 94080",37.65319,-122.4184
685,HVIP,4S9AL5H3XCK197555,FedEx Express Corporation,12/20/12 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Francisco,Yes,"1875 Marin Street San Francisco, CA 94124",37.7478,-122.3945
686,HVIP,4S9AL5H39CK197563,FedEx Express Corporation,1/2/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Francisco,Yes,"1875 Marin Street San Francisco, CA 94124",37.7478,-122.3945
687,HVIP,1E9MC2K12D1486076,UPS,2/22/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
688,HVIP,4S9AL5H32CK197565,FedEx Express Corporation,1/10/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",45000,Bay Area,San Mateo,No,"900 Gateway Blvd - SQLA San Francisco, CA 94080",37.65319,-122.4184
689,HVIP,4S9AL5H35CK197558,FedEx Express Corporation,1/8/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Francisco,Yes,"1875 Marin Street San Francisco, CA 94124",37.7478,-122.3945
690,HVIP,1E9MC2K13D1486068,UPS,2/21/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
691,HVIP,1E9MC2K14D1486077,UPS,3/6/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
693,HVIP,1E9MC2K16D1486081,UPS,3/1/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
694,HVIP,4S9AL5H38CK197568,FedEx Express Corporation,1/18/13 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Mateo,No,"900 Gateway Blvd - SQLA San Francisco, CA 94080",37.65319,-122.4184
695,HVIP,4S9AL5H36CK197553,FedEx Express Corporation,12/21/12 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Francisco,Yes,"1875 Marin Street San Francisco, CA 94124",37.7478,-122.3945
696,HVIP,4S9AL5H33CK197557,FedEx Express Corporation,12/20/12 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Francisco,Yes,"1875 Marin Street San Francisco, CA 94124",37.7478,-122.3945
697,HVIP,4S9AL5H37CK197559,FedEx Express Corporation,12/17/12 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Francisco,Yes,"1875 Marin Street San Francisco, CA 94124",37.7478,-122.3945
698,HVIP,4S9AL5H33CK197560,FedEx Express Corporation,12/19/12 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Francisco,Yes,"1875 Marin Street San Francisco, CA 94124",37.7478,-122.3945
699,HVIP,4S9AL5H35CK197561,FedEx Express Corporation,12/19/12 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Francisco,Yes,"1875 Marin Street San Francisco, CA 94124",37.7478,-122.3945
700,HVIP,1E9MC2K16D1486078,UPS,2/22/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
701,HVIP,1E9MC2K18D1486079,UPS,2/22/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Stanislaus,Yes,"1400 Hil Mor Drive Ceres, CA 95307",37.59824,-120.9722
702,HVIP,1E9MC2K18D1486082,UPS,3/8/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
703,HVIP,1E9MC2K1XD1486083,UPS,3/11/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
704,HVIP,1E9MC2K11D1486084,UPS,3/11/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
705,HVIP,4S9AL5H38CK197554,FedEx Express Corporation,12/11/12 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Francisco,Yes,"1875 Marin Street San Francisco, CA 94124",37.7478,-122.3945
706,HVIP,4S9AL5H31CK197556,FedEx Express Corporation,12/11/12 0:00,Smith Electric Vehicles,MD Step Van,ZEV,"14,001 - 19,500",35000,Bay Area,San Francisco,Yes,"1875 Marin Street San Francisco, CA 94124",37.7478,-122.3945
707,HVIP,1E9MB2K18D1486005,UPS,3/20/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
708,HVIP,1E9MB2K1XD1486006,UPS,3/29/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
709,HVIP,1E9MB2K11D1486007,UPS,3/29/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
710,HVIP,1E9MB2K11D1486038,UPS,3/20/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
711,HVIP,1E9MB2K14D1486101,UPS,4/4/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",55000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
712,HVIP,1E9MB2K13D1486008,UPS,4/4/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
713,HVIP,1E9MB2K15D1486009,UPS,4/4/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
714,HVIP,1E9MB2K11D1486010,UPS,4/9/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
715,HVIP,1E9MB2K13D1486011,UPS,4/9/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
720,HVIP,1E9MB2K18D1486036,UPS,4/17/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
721,HVIP,1E9MB2K1XD1486037,UPS,4/17/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
722,HVIP,1E9MB2K13D1486039,UPS,4/19/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
723,HVIP,1E9MB2K17D1486030,UPS,4/25/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
724,HVIP,1E9MB2K19D1486031,UPS,5/2/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
725,HVIP,1E9MB2K12D1486033,UPS,5/2/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
726,HVIP,1E9MB2K1XD1486040,UPS,4/19/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
727,HVIP,1E9MB2K10D1486032,UPS,5/7/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
728,HVIP,1E9MB2K14D1486034,UPS,5/7/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
729,HVIP,1E9MB2K16D1486035,UPS,5/7/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,San Joaquin Valley Unified,Kern,Yes,"3800 N. Sillect Avenue Bakersfield, CA 93308",35.39535,-119.0347
730,HVIP,1E9MB2K15D1486012,UPS,5/14/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
731,HVIP,1E9MB2K17D1486013,UPS,5/13/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
732,HVIP,1E9MB2K19D1486014,UPS,5/20/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
733,HVIP,1E9MB2K10D1486015,UPS,5/20/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
734,HVIP,1E9MB2K12D1486016,UPS,5/24/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
735,HVIP,1E9MB2K14D1486017,UPS,5/24/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
736,HVIP,1E9MB2K16D1486018,UPS,5/30/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
742,HVIP,1E9MB2K18D1486019,UPS,5/31/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",50000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
743,HVIP,1E9MB2K14D1486020,UPS,5/30/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
749,HVIP,1E9MB2K16D1486021,UPS,5/31/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
750,HVIP,1E9MB2K13D1486025,UPS,6/7/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
751,HVIP,1E9MB2K15D1486026,UPS,6/7/13 0:00,EVI,MD Step Van,ZEV,"19,501 - 26,000",45000,South Coast,San Bernardino,Yes,"1457 E. Victoria Avenue San Bernardino, CA 92408",34.07388,-117.2548
