,Source,VIN,Entity,Date Delivered,Manufacturer,Segment,Fuel Type,GVWR,Funding Total,Air District,County,DAC?,Address,Latitude,Longitude
226,VW Settlement,1BABNBUA6MF386817,Parlier Unified School District,2021-04-02 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,San Joaquin Valley Unified,Fresno,Yes,"1101 Fig Avenue Parlier, CA 93648",36.615937,-119.525418
227,VW Settlement,1BABNBUA4MF381860,Petaluma City Schools,2021-02-22 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",399997.08,Bay Area,Sonoma,No,"993 Lindberg Lane Petaluma, CA 94952",38.238512,-122.624225
228,VW Settlement,1FDFE4NXNDC11515,Petaluma City Schools,2021-02-22 00:00:00,Blue Bird,School Bus,EV,"14,001 - 19,500",280164.06,Bay Area,Sonoma,No,"993 Lindberg Lane Petaluma, CA 94952",38.238512,-122.624225
229,VW Settlement,1FDFE4FN2NDC11520,Petaluma City Schools,2021-02-22 00:00:00,Micro Bird,School Bus,EV,"14,001 - 19,500",280164.0,Bay Area,Sonoma,Yes,"993 Lindberg Lane Petaluma, CA 94952",38.238512,-122.624225
230,VW Settlement,1BABNBUA8MF381859,Petaluma City Schools,2021-02-22 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",399997.08,Bay Area,Sonoma,No,"993 Lindberg Lane Petaluma, CA 94952",38.238512,-122.624225
231,VW Settlement,1BABNBUA5MF384430,Petaluma City Schools,2021-02-22 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,Bay Area,Sonoma,No,"993 Lindberg Lane Petaluma, CA 94952",38.238512,-122.624225
232,VW Settlement,1BABNBUA4MF386363,Pleasant Valley School District,2021-03-11 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,Ventura County,Ventura,No,"600 Temple Avenue Camarillo, CA 93010",34.223489,-119.0299483
233,VW Settlement,1BABNBUA8MF386365,Pleasant Valley School District,2021-03-11 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,Ventura County,Ventura,No,"600 Temple Avenue Camarillo, CA 93010",34.223093,-119.029627
234,VW Settlement,1BABNBUA6MF386364,Pleasant Valley School District,2021-03-11 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,Ventura County,Ventura,No,"600 Temple Avenue Camarillo, CA 93010",34.223489,-119.0299483
235,VW Settlement,1FDFE4FN7NDC18535,Pleasant Valley School District,2021-03-11 00:00:00,Micro-Bird,Shuttle Bus,EV,"14,001 - 19,500",400000.0,Ventura County,Ventura,No,"600 Temple Avenue Camarillo, CA 93010",34.223093,-119.029627
236,VW Settlement,1BABNBUAXMF386366,Pleasant Valley School District,2021-03-11 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,Ventura County,Ventura,No,"600 Temple Avenue Camarillo, CA 93010",34.223093,-119.029627
237,VW Settlement,1BAKFCUA8LF380552,Poway Unified School District,2020-08-18 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",399988.13,San Diego County,San Diego,No,"13626 Twin Peaks Road Poway, CA 92064",32.9787847,-117.0357789
238,VW Settlement,1BABNBUA3LF380536,Poway Unified School District,2020-08-18 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",399988.13,San Diego County,San Diego,No,"13626 Twin Peaks Road Poway, CA 92064",32.9787847,-117.0357789
239,VW Settlement,1BABNBUA5LF380537,Poway Unified School District,2020-08-11 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",397526.31,San Diego County,San Diego,No,"13626 Twin Peaks Road Poway, CA 92064",32.9787847,-117.0357789
240,VW Settlement,1BAKFCUA4LF380547,Poway Unified School District,2020-08-18 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",399988.13,San Diego County,San Diego,No,"13626 Twin Peaks Road Poway, CA 92064",32.9787847,-117.0357789
241,VW Settlement,1BAKFCUA6LF380548,Poway Unified School District,2020-08-24 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",399988.13,San Diego County,San Diego,No,"13626 Twin Peaks Road Poway, CA 92064",32.9787847,-117.0357789
242,VW Settlement,1BAKFCUA8LF380549,Poway Unified School District,2020-08-18 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",397526.31,San Diego County,San Diego,No,"13626 Twin Peaks Road Poway, CA 92064",32.9787847,-117.0357789
243,VW Settlement,1BAKFCUA4LF380550,Poway Unified School District,2020-08-18 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",399988.13,San Diego County,San Diego,No,"13626 Twin Peaks Road Poway, CA 92064",32.9787847,-117.0357789
244,VW Settlement,1BAKFCUA6LF380551,Poway Unified School District,2020-08-18 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",399988.13,San Diego County,San Diego,No,"13626 Twin Peaks Road Poway, CA 92064",32.9787847,-117.0357789
245,VW Settlement,1BAKFCUA6MF382866,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22101,-116.514943
246,VW Settlement,1BAKFCUA4MF382865,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,-116.514962
247,VW Settlement,1BAKFCUA2MF382864,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,-116.514962
248,VW Settlement,1BABNBUA4MF382863,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,-116.514962
249,VW Settlement,1BABNBUA2MF382859,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,-116.514962
250,VW Settlement,1BABNBUA9MF382860,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,-116.514962
251,VW Settlement,1BABNBUA0MF382861,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,116.514962
252,VW Settlement,1BABNBUA2MF382862,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,-116.514962
253,VW Settlement,1G9CG2CD3KP492056,Regents University of California Los Angeles,2020-09-22 00:00:00,GreenPower Motor Company,Other,EV,"14,001 - 19,500",160000.0,S a n   D i e g o   C o u n t y,,No,"1625 Owens Street San Francisco, CA 94143",37.7682654,-122.3938649
254,VW Settlement,1G9CG2CD7MP492144,Sony Pictures Studios Inc.,2020-07-14 00:00:00,GreenPower Motor Company,Other,EV,"14,001 - 19,500",147510.37,South Coast,Los Angeles,No,"10202 Washington Boulevard Culver City, CA 90232",34.017707,-118.4014314
255,VW Settlement,5FYF8FX17MF082557,SunLine Transit Agency,2020-05-06 00:00:00,New Flyer,Other,HFC,"33,001 and up",400000.0,South Coast,Riverside,Yes,"32505 Harry Oliver Trail Thousand Palms, CA 92276",33.812279,-116.395115
256,VW Settlement,5FYF8FX10MF082559,SunLine Transit Agency,2020-05-06 00:00:00,New Flyer,Other,HFC,"33,001 and up",400000.0,South Coast,Riverside,Yes,"32505 Harry Oliver Trail Thousand Palms, CA 92276",33.813179,-116.395115
257,VW Settlement,5FYF8FX19MF082558,SunLine Transit Agency,2020-05-06 00:00:00,New Flyer,Other,HFC,"33,001 and up",400000.0,South Coast,Riverside,Yes,"32505 Harry Oliver Trail Thousand Palms, CA 92276",33.813179,-116.395115
258,VW Settlement,5FYF8FX19MF082561,SunLine Transit Agency,2021-05-03 00:00:00,New Flyer,Other,HFC,"33,001 and up",400000.0,South Coast,Riverside,No,"32505 Harry Oliver Trail Thousand Palms, CA 92276",33.813179,-116.395115
259,VW Settlement,5FYF8FX17MF082560,SunLine Transit Agency,2021-05-03 00:00:00,New Flyer,Other,HFC,"33,001 and up",400000.0,South Coast,Riverside,No,"32505 Harry Oliver Trail Thousand Palms, CA 92276",33.813179,-116.3951155
260,VW Settlement,5FYB8FJ0XMF082566,Victor Valley Transit Authority,2020-09-22 00:00:00,New Flyer Xcelsior,Other,EV,"33,001 and up",180000.0,Mojave Desert,San Bernardino,Yes,"17150 Smoke Tree Street Hesperia, CA 92345",34.424748,-117.290202
261,VW Settlement,5FYB8FJ01MF082567,Victor Valley Transit Authority,2020-09-22 00:00:00,New Flyer Xcelsior,Other,EV,"33,001 and up",180000.0,Mojave Desert,San Bernardino,Yes,"17150 Smoke Tree Street Hesperia, CA 92345",34.424748,-117.290202
262,VW Settlement,5FYB8FJ03MF082568,Victor Valley Transit Authority,2020-09-22 00:00:00,New Flyer Xcelsior,Other,EV,"33,001 and up",180000.0,Mojave Desert,San Bernardino,Yes,"17150 Smoke Tree Street Hesperia, CA 92345",34.424748,-117.290202
263,VW Settlement,5FYB8FJ05MF082569,Victor Valley Transit Authority,2020-09-22 00:00:00,New Flyer Xcelsior,Other,EV,"33,001 and up",180000.0,Mojave Desert,San Bernardino,Yes,"17150 Smoke Tree Street Hesperia, CA 92345",34.5054192,-117.3153471
264,VW Settlement,5FYB8FJ01MF082570,Victor Valley Transit Authority,2020-09-22 00:00:00,New Flyer Xcelsior,Other,EV,"33,001 and up",180000.0,Mojave Desert,San Bernardino,Yes,"17150 Smoke Tree Street Hesperia, CA 92345",34.424748,-117.290202
265,VW Settlement,1BABNBUA6LF380305,Visalia Unified School District,2020-08-04 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",400000.0,San Joaquin Valley Unified,Tulare,Yes,"801 North Mooney Boulevard Visalia, CA 93291",36.336848,-119.3151427
266,VW Settlement,1BAKGCUA1MF386837,Woodville Union Elementary School District,2021-05-03 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",400000.0,San Joaquin Valley Unified,Tulare,Yes,"16541 Road 168 Porterville, CA 93257",36.089152,-119.196779
267,VW Settlement,1BAKGCUAXMF386836,Woodville Union Elementary School District,2021-05-03 00:00:00,Blue Bird,School Bus,EV,"26,001 - 33,000",400000.0,San Joaquin Valley Unified,Tulare,Yes,"16541 Road 168 Porterville, CA 93257",36.089152,-119.196779
268,HVIP,52UJTE1F0AP900391,BCI Coca-Cola Bottling Co. of Los Angeles,2011-06-06 00:00:00,Navistar,MD Step Van,EV,"10,001 - 14,000",30000.0,Bay Area,Solano,Yes,"530 Getty Court Benicia, CA 94510",38.0782283,-122.1291016
269,HVIP,52UJTE1F2AP900392 ,BCI Coca-Cola Bottling Co. of Los Angeles,2011-06-03 00:00:00,Navistar,MD Step Van,EV,"10,001 - 14,000",30000.0,South Coast,Orange,Yes,"700 West Grove Street Orange, CA 92865",33.8204905,-117.8586593
270,HVIP,52UJTE1F6AP900394,BCI Coca-Cola Bottling Co. of Los Angeles,2011-06-03 00:00:00,Navistar,MD Step Van,EV,"10,001 - 14,000",30000.0,South Coast,Los Angeles,Yes,"1334 S. Central Avenue Los Angeles, CA 90021",34.0287162,-118.2451689
271,HVIP,52UJTE1F6AP900329,New Bern Transport Corporation,2011-05-04 00:00:00,Navistar,MD Step Van,EV,"10,001 - 14,000",25000.0,Bay Area,Santa Clara,Yes,"960 Kifer Road Sunnyvale, CA 94086",37.3730736,-122.0054968
272,HVIP,4S9CH6A35AK197115,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
273,HVIP,4S9CH6A37AK197116,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
274,HVIP,4S9CH6A31AK197127,"Rolling Frito Lay Sales, LP",2011-04-28 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
275,HVIP,4S9CH6A35AK197129,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
276,HVIP,4S9CH6A37AK197147,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
277,HVIP,4S9CH6A39AK197148,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
278,HVIP,4S9CH6A30AK197149,"Rolling Frito Lay Sales, LP",2011-06-17 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
279,HVIP,4S9CH6A37AK197150,"Rolling Frito Lay Sales, LP",2011-06-17 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
280,HVIP,4S9CH6A39AK197151,"Rolling Frito Lay Sales, LP",2011-05-15 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
281,HVIP,4S9CH6A30AK197152,"Rolling Frito Lay Sales, LP",2011-05-15 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
282,HVIP,4S9CH6A32AK197153,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
283,HVIP,4S9CH6A34AK197154,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
284,HVIP,4S9CH6A36AK197155,"Rolling Frito Lay Sales, LP",2011-06-03 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
285,HVIP,4S9CH6A38AK197156,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
286,HVIP,4S9CH6A3XAK197157,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
287,HVIP,4S9CH6A31AK197158,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
288,HVIP,4S9CH6A33AK197159,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
289,HVIP,4S9CH6A39AK197117,"Rolling Frito Lay Sales, LP",2011-06-06 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
290,HVIP,4S9CH6A30AK197118,"Rolling Frito Lay Sales, LP",2011-06-09 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
291,HVIP,4S9CH6A32AK197119,"Rolling Frito Lay Sales, LP",2011-03-24 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
292,HVIP,4S9CH6A39AK197120,"Rolling Frito Lay Sales, LP",2011-06-12 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
293,HVIP,4S9CH6A30AK197121,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
294,HVIP,4S9CH6A32AK197122,"Rolling Frito Lay Sales, LP",2011-04-08 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
295,HVIP,4S9CH6A31AK197130,"Rolling Frito Lay Sales, LP",2011-03-30 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
296,HVIP,4S9CH6A33AK197131,"Rolling Frito Lay Sales, LP",2011-03-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
297,HVIP,4S9CH6A35AK197132,"Rolling Frito Lay Sales, LP",2011-03-30 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
298,HVIP,4S9CH6A37AK197133,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
299,HVIP,4S9CH6A39AK197134,"Rolling Frito Lay Sales, LP",2011-06-06 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
300,HVIP,4S9CH6A30AK197135,"Rolling Frito Lay Sales, LP",2011-04-08 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
301,HVIP,4S9CH6A32AK197136,"Rolling Frito Lay Sales, LP",2011-06-22 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
302,HVIP,4S9CH6A34AK197137,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
303,HVIP,4S9CH6A36AK197138,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
304,HVIP,4S9CH6A38AK197139,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
305,HVIP,4S9CH6A34AK197140,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
306,HVIP,4S9CH6A36AK197141,"Rolling Frito Lay Sales, LP",2011-05-16 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
307,HVIP,4S9CH6A38AK197142,"Rolling Frito Lay Sales, LP",2011-05-06 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
308,HVIP,4S9CH6A3XAK197143,"Rolling Frito Lay Sales, LP",2011-05-20 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
309,HVIP,4S9CH6A31AK197144,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
310,HVIP,4S9CH6A33AK197145,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
311,HVIP,4S9CH6A35AK197146,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
312,HVIP,4S9CH6A3XAK197160,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
313,HVIP,4S9CH6A31AK197161,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
314,HVIP,4S9CH6A33AK197162,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
315,HVIP,4S9CH6A35AK197163,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
316,HVIP,4S9CH6A37AK197164,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
317,HVIP,4S9CH6A39AK197165,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
318,HVIP,4S9CH6A30AK197166,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
319,HVIP,4S9CH6A32AK197167,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
320,HVIP,4S9CH6A34AK197168,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
321,HVIP,4S9CH6A36AK197169,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
322,HVIP,537LS7D41BT060458,Turlock Irrigation District,2011-11-04 00:00:00,Ford,Cargo Van,EV,"5,001 - 6,000",15000.0,San Joaquin Valley Unified,Stanislaus,Yes,"901 N. Broadway Ave Turlock, CA 95380",37.5016642,-120.8573209
323,HVIP,537LS7D41BT067605,Twentieth Century Fox Film Corporation,2011-11-29 00:00:00,Ford,Cargo Van,EV,"5,001 - 6,000",15000.0,South Coast,Los Angeles,Yes,"10201 West Pico Blvd. Los Angeles, CA 90035",34.0499482,-118.4108133
324,HVIP,4S9CH6A36AK197110,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",25000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
325,HVIP,4S9CH6A38AK197111,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
326,HVIP,4S9CH6A3XAK197112,"Rolling Frito Lay Sales, LP",2011-04-22 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
327,HVIP,4S9CH6A31AK197113,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
328,HVIP,4S9CH6A33AK197114,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
329,HVIP,4S9CH6A34AK197123,"Rolling Frito Lay Sales, LP",2011-05-06 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
330,HVIP,4S9CH6A36AK197124,"Rolling Frito Lay Sales, LP",2011-05-16 00:00:00,Smith Electric Vehicles,MD Truck,EV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
