,Source,VIN,Entity,Date Delivered,Manufacturer,Segment,Fuel Type,GVWR,Funding Total,Air District,County,DAC?,Address,Latitude,Longitude
428,VW Settlement,1BABNBUA4MF382863,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,Electric,"33,001 and up",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,-116.514962
429,VW Settlement,1BABNBUA2MF382859,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,Electric,"33,001 and up",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,-116.514962
430,VW Settlement,1BABNBUA9MF382860,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,Electric,"33,001 and up",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,-116.514962
431,VW Settlement,1BABNBUA0MF382861,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,Electric,"33,001 and up",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,116.514962
432,VW Settlement,1BABNBUA2MF382862,Ramona Unified School District,2020-09-22 00:00:00,Blue Bird,School Bus,Electric,"33,001 and up",400000.0,San Diego County,San Diego,No,"720 Ninth St Ramona, CA 92065",33.22102,-116.514962
433,VW Settlement,1G9CG2CD3KP492056,Regents University of California Los Angeles,2020-09-22 00:00:00,GreenPower Motor Company,Other,Electric,"14,001 - 19,500",160000.0,S a n   D i e g o   C o u n t y,,No,"1625 Owens Street San Francisco, CA 94143",37.7682654,-122.3938649
434,VW Settlement,1G9CG2CD7MP492144,Sony Pictures Studios Inc.,2020-07-14 00:00:00,GreenPower Motor Company,Other,Electric,"14,001 - 19,500",147510.37,South Coast,Los Angeles,No,"10202 Washington Boulevard Culver City, CA 90232",34.017707,-118.4014314
435,VW Settlement,5FYF8FX17MF082557,SunLine Transit Agency,2020-05-06 00:00:00,New Flyer,Other,Hfc,"33,001 and up",400000.0,South Coast,Riverside,Yes,"32505 Harry Oliver Trail Thousand Palms, CA 92276",33.812279,-116.395115
436,VW Settlement,5FYF8FX10MF082559,SunLine Transit Agency,2020-05-06 00:00:00,New Flyer,Other,Hfc,"33,001 and up",400000.0,South Coast,Riverside,Yes,"32505 Harry Oliver Trail Thousand Palms, CA 92276",33.813179,-116.395115
437,VW Settlement,5FYF8FX19MF082558,SunLine Transit Agency,2020-05-06 00:00:00,New Flyer,Other,Hfc,"33,001 and up",400000.0,South Coast,Riverside,Yes,"32505 Harry Oliver Trail Thousand Palms, CA 92276",33.813179,-116.395115
438,VW Settlement,5FYF8FX19MF082561,SunLine Transit Agency,2021-05-03 00:00:00,New Flyer,Other,Hfc,"33,001 and up",400000.0,South Coast,Riverside,No,"32505 Harry Oliver Trail Thousand Palms, CA 92276",33.813179,-116.395115
439,VW Settlement,5FYF8FX17MF082560,SunLine Transit Agency,2021-05-03 00:00:00,New Flyer,Other,Hfc,"33,001 and up",400000.0,South Coast,Riverside,No,"32505 Harry Oliver Trail Thousand Palms, CA 92276",33.813179,-116.3951155
440,VW Settlement,5FYB8FJ0XMF082566,Victor Valley Transit Authority,2020-09-22 00:00:00,New Flyer Xcelsior,Other,Electric,"33,001 and up",180000.0,Mojave Desert,San Bernardino,Yes,"17150 Smoke Tree Street Hesperia, CA 92345",34.424748,-117.290202
441,VW Settlement,5FYB8FJ01MF082567,Victor Valley Transit Authority,2020-09-22 00:00:00,New Flyer Xcelsior,Other,Electric,"33,001 and up",180000.0,Mojave Desert,San Bernardino,Yes,"17150 Smoke Tree Street Hesperia, CA 92345",34.424748,-117.290202
442,VW Settlement,5FYB8FJ03MF082568,Victor Valley Transit Authority,2020-09-22 00:00:00,New Flyer Xcelsior,Other,Electric,"33,001 and up",180000.0,Mojave Desert,San Bernardino,Yes,"17150 Smoke Tree Street Hesperia, CA 92345",34.424748,-117.290202
443,VW Settlement,5FYB8FJ05MF082569,Victor Valley Transit Authority,2020-09-22 00:00:00,New Flyer Xcelsior,Other,Electric,"33,001 and up",180000.0,Mojave Desert,San Bernardino,Yes,"17150 Smoke Tree Street Hesperia, CA 92345",34.5054192,-117.3153471
444,VW Settlement,5FYB8FJ01MF082570,Victor Valley Transit Authority,2020-09-22 00:00:00,New Flyer Xcelsior,Other,Electric,"33,001 and up",180000.0,Mojave Desert,San Bernardino,Yes,"17150 Smoke Tree Street Hesperia, CA 92345",34.424748,-117.290202
445,VW Settlement,1BABNBUA0LF380302,Visalia Unified School District,2020-08-04 00:00:00,Blue Bird,School Bus,Electric,"33,001 and up",400000.0,San Joaquin Valley Unified,Tulare,Yes,"801 North Mooney Boulevard Visalia, CA 93291",36.336848,-119.3151427
446,VW Settlement,1BABNBUA2LF380303,Visalia Unified School District,2020-08-04 00:00:00,Blue Bird,School Bus,Electric,"33,001 and up",400000.0,San Joaquin Valley Unified,Tulare,Yes,"801 North Mooney Boulevard Visalia, CA 93291",36.336848,-119.3151427
447,VW Settlement,1BABNBUA4LF380304,Visalia Unified School District,2020-08-04 00:00:00,Blue Bird,School Bus,Electric,"33,001 and up",400000.0,San Joaquin Valley Unified,Tulare,Yes,"801 North Mooney Boulevard Visalia, CA 93291",36.336848,-119.3151427
448,VW Settlement,1BABNBUA6LF380305,Visalia Unified School District,2020-08-04 00:00:00,Blue Bird,School Bus,Electric,"33,001 and up",400000.0,San Joaquin Valley Unified,Tulare,Yes,"801 North Mooney Boulevard Visalia, CA 93291",36.336848,-119.3151427
449,VW Settlement,1BABNBUA7LF380300,Visalia Unified School District,2020-08-04 00:00:00,Blue Bird,School Bus,Electric,"33,001 and up",400000.0,San Joaquin Valley Unified,Tulare,Yes,"801 North Mooney Boulevard Visalia, CA 93291",36.336848,-119.3151427
450,VW Settlement,1BAKGCUA1MF386837,Woodville Union Elementary School District,2021-05-03 00:00:00,Blue Bird,School Bus,Electric,"26,001 - 33,000",400000.0,San Joaquin Valley Unified,Tulare,Yes,"16541 Road 168 Porterville, CA 93257",36.089152,-119.196779
451,VW Settlement,1BAKGCUAXMF386836,Woodville Union Elementary School District,2021-05-03 00:00:00,Blue Bird,School Bus,Electric,"26,001 - 33,000",400000.0,San Joaquin Valley Unified,Tulare,Yes,"16541 Road 168 Porterville, CA 93257",36.089152,-119.196779
452,HVIP,52UJTE1F0AP900391,BCI Coca-Cola Bottling Co. of Los Angeles,2011-06-06 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",30000.0,Bay Area,Solano,Yes,"530 Getty Court Benicia, CA 94510",38.0782283,-122.1291016
453,HVIP,52UJTE1F2AP900392 ,BCI Coca-Cola Bottling Co. of Los Angeles,2011-06-03 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",30000.0,South Coast,Orange,Yes,"700 West Grove Street Orange, CA 92865",33.8204905,-117.8586593
454,HVIP,52UJTE1F6AP900394,BCI Coca-Cola Bottling Co. of Los Angeles,2011-06-03 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",30000.0,South Coast,Los Angeles,Yes,"1334 S. Central Avenue Los Angeles, CA 90021",34.0287162,-118.2451689
455,HVIP,52UJTE1F6AP900329,New Bern Transport Corporation,2011-05-04 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",25000.0,Bay Area,Santa Clara,Yes,"960 Kifer Road Sunnyvale, CA 94086",37.3730736,-122.0054968
456,HVIP,4S9CH6A35AK197115,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
457,HVIP,4S9CH6A37AK197116,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
458,HVIP,4S9CH6A31AK197127,"Rolling Frito Lay Sales, LP",2011-04-28 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
459,HVIP,4S9CH6A35AK197129,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
460,HVIP,4S9CH6A37AK197147,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
461,HVIP,4S9CH6A39AK197148,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
462,HVIP,4S9CH6A30AK197149,"Rolling Frito Lay Sales, LP",2011-06-17 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
463,HVIP,4S9CH6A37AK197150,"Rolling Frito Lay Sales, LP",2011-06-17 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
464,HVIP,4S9CH6A39AK197151,"Rolling Frito Lay Sales, LP",2011-05-15 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
465,HVIP,4S9CH6A30AK197152,"Rolling Frito Lay Sales, LP",2011-05-15 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
466,HVIP,4S9CH6A32AK197153,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
467,HVIP,4S9CH6A34AK197154,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
468,HVIP,4S9CH6A36AK197155,"Rolling Frito Lay Sales, LP",2011-06-03 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
469,HVIP,4S9CH6A38AK197156,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
470,HVIP,4S9CH6A3XAK197157,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
471,HVIP,4S9CH6A31AK197158,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
472,HVIP,4S9CH6A33AK197159,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
473,HVIP,4S9CH6A39AK197117,"Rolling Frito Lay Sales, LP",2011-06-06 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
474,HVIP,4S9CH6A30AK197118,"Rolling Frito Lay Sales, LP",2011-06-09 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
475,HVIP,4S9CH6A32AK197119,"Rolling Frito Lay Sales, LP",2011-03-24 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
476,HVIP,4S9CH6A39AK197120,"Rolling Frito Lay Sales, LP",2011-06-12 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
477,HVIP,4S9CH6A30AK197121,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
478,HVIP,4S9CH6A32AK197122,"Rolling Frito Lay Sales, LP",2011-04-08 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
479,HVIP,4S9CH6A31AK197130,"Rolling Frito Lay Sales, LP",2011-03-30 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
480,HVIP,4S9CH6A33AK197131,"Rolling Frito Lay Sales, LP",2011-03-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
481,HVIP,4S9CH6A35AK197132,"Rolling Frito Lay Sales, LP",2011-03-30 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
482,HVIP,4S9CH6A37AK197133,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
483,HVIP,4S9CH6A39AK197134,"Rolling Frito Lay Sales, LP",2011-06-06 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
484,HVIP,4S9CH6A30AK197135,"Rolling Frito Lay Sales, LP",2011-04-08 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
485,HVIP,4S9CH6A32AK197136,"Rolling Frito Lay Sales, LP",2011-06-22 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
486,HVIP,4S9CH6A34AK197137,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
487,HVIP,4S9CH6A36AK197138,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
488,HVIP,4S9CH6A38AK197139,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
489,HVIP,4S9CH6A34AK197140,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
490,HVIP,4S9CH6A36AK197141,"Rolling Frito Lay Sales, LP",2011-05-16 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
491,HVIP,4S9CH6A38AK197142,"Rolling Frito Lay Sales, LP",2011-05-06 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
492,HVIP,4S9CH6A3XAK197143,"Rolling Frito Lay Sales, LP",2011-05-20 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
493,HVIP,4S9CH6A31AK197144,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
494,HVIP,4S9CH6A33AK197145,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
495,HVIP,4S9CH6A35AK197146,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
496,HVIP,4S9CH6A3XAK197160,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
497,HVIP,4S9CH6A31AK197161,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
498,HVIP,4S9CH6A33AK197162,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
499,HVIP,4S9CH6A35AK197163,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
500,HVIP,4S9CH6A37AK197164,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
501,HVIP,4S9CH6A39AK197165,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
502,HVIP,4S9CH6A30AK197166,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
503,HVIP,4S9CH6A32AK197167,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
504,HVIP,4S9CH6A34AK197168,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
505,HVIP,4S9CH6A36AK197169,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
506,HVIP,537LS7D41BT060458,Turlock Irrigation District,2011-11-04 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",15000.0,San Joaquin Valley Unified,Stanislaus,Yes,"901 N. Broadway Ave Turlock, CA 95380",37.5016642,-120.8573209
507,HVIP,537LS7D41BT067605,Twentieth Century Fox Film Corporation,2011-11-29 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",15000.0,South Coast,Los Angeles,Yes,"10201 West Pico Blvd. Los Angeles, CA 90035",34.0499482,-118.4108133
508,HVIP,4S9CH6A36AK197110,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",25000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
509,HVIP,4S9CH6A38AK197111,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
510,HVIP,4S9CH6A3XAK197112,"Rolling Frito Lay Sales, LP",2011-04-22 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
511,HVIP,4S9CH6A31AK197113,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
512,HVIP,4S9CH6A33AK197114,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
513,HVIP,4S9CH6A34AK197123,"Rolling Frito Lay Sales, LP",2011-05-06 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
514,HVIP,4S9CH6A36AK197124,"Rolling Frito Lay Sales, LP",2011-05-16 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
515,HVIP,4S9CH6A38AK197125,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
516,HVIP,4S9CH6A3XAK197126,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
517,HVIP,4S9CH6A33AK197128,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,MD Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
518,HVIP,537LS7D42BT056449,SMS Supercars,2011-11-22 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",15000.0,South Coast,Riverside,Yes,"2735 Wardlow Road Corona, CA 92882",33.8829454,-117.6225046
519,HVIP,52UJTE1F0BP696564,FedEx Express,2011-10-21 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Los Angeles,No,"4170 Del Ray Avenue Marina Del Ray, CA 90292",33.9877933,-118.4431952
520,HVIP,52UJTE1F5BP696575,FedEx Express,2011-12-13 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
521,HVIP,52UJTE1F2BP696565,FedEx Express,2011-10-21 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Los Angeles,No,"4170 Del Ray Avenue Marina Del Ray, CA 90292",33.9877933,-118.4431952
522,HVIP,52UJTE1F6BP696567,FedEx Express,2011-10-22 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Los Angeles,No,"4170 Del Ray Avenue Marina Del Ray, CA 90292",33.9877933,-118.4431952
523,HVIP,52UJTE1F8BP696568,FedEx Express,2011-12-12 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
524,HVIP,52UJTE1FXBP696569,FedEx Express,2011-12-12 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Los Angeles,No,"4170 Del Ray Avenue Marina Del Ray, CA 90292",33.9877933,-118.4431952
525,HVIP,52UJTE1F6BP696570,FedEx Express,2011-10-24 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
526,HVIP,52UJTE1F8BP696571,FedEx Express,2011-10-24 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
527,HVIP,52UJTE1FXBP696572,FedEx Express,2011-12-13 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
528,HVIP,52UJTE1F1BP696573,FedEx Express,2011-12-13 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
529,HVIP,52UJTE1F3BP696574,FedEx Express,2011-10-31 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
530,HVIP,52UJTE1F9BP696577,FedEx Express,2011-12-14 00:00:00,Navistar,MD Step Van,ZEV,"10,001 - 14,000",20000.0,San Diego County,Alameda,Yes,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
